Name;Platform;Year;Genre;Publisher;NA_Sales;EU_Sales;JP_Sales;Other_Sales;Global_Sales
Need For Speed: Undercover;SONY;2008;Racing;Electronic Arts;0,38;0,08;0,03;0,93;1,4
Need For Speed: Undercover;SONY;2008;Racing;Electronic Arts;0,63;1,02;0,05;0,39;2,08
NASCAR 09;MICROSOFT;2008;Racing;Electronic Arts;0,23;0;0;0,02;0,25
NASCAR 09;SONY;2008;Racing;Electronic Arts;0,26;0,2;0;0,07;0,53
NASCAR 09;SONY;2008;Racing;Electronic Arts;0,22;0,01;0;0,02;0,26
Burnout Paradise;MICROSOFT;2008;Racing;Electronic Arts;0,63;0,58;0,01;0,15;1,36
Burnout Paradise;SONY;2008;Racing;Electronic Arts;1,01;0,64;0,02;0,3;1,97
Need for Speed: ProStreet;MICROSOFT;2007;Racing;Electronic Arts;1,04;0,8;0,01;0,22;2,06
Need for Speed: ProStreet;NINTENDO;2007;Racing;Electronic Arts;0,54;0,46;0;0,12;1,11
Need for Speed: ProStreet;PC;2007;Racing;Electronic Arts;0;0,04;0;0,01;0,04
Need for Speed: ProStreet;SONY;2007;Racing;Electronic Arts;0,69;0;0,04;1,68;2,41
Need for Speed: ProStreet;SONY;2007;Racing;Electronic Arts;0,73;0,92;0,04;0,37;2,05
NASCAR 08;MICROSOFT;2007;Racing;Electronic Arts;0,26;0;0;0,02;0,29
NASCAR 08;SONY;2007;Racing;Electronic Arts;0,12;0,09;0;0,03;0,24
NASCAR 08;SONY;2007;Racing;Electronic Arts;0,15;0,05;0;0,03;0,23
Need for Speed Carbon;MICROSOFT;2006;Racing;Electronic Arts;0,76;0,7;0,02;0,18;1,66
Need for Speed Carbon;MICROSOFT;2006;Racing;Electronic Arts;0,35;0,1;0;0,02;0,47
Need for Speed Carbon;NINTENDO;2006;Racing;Electronic Arts;0,27;0,07;0;0,01;0,35
Need for Speed Carbon;NINTENDO;2006;Racing;Electronic Arts;0,46;0,66;0,02;0,15;1,29
Need for Speed Carbon;PC;2006;Racing;Electronic Arts;0;0,04;0;0,01;0,05
Need for Speed Carbon;SONY;2006;Racing;Electronic Arts;1,22;0,05;0,05;0,01;1,34
Need for Speed Carbon;SONY;2006;Racing;Electronic Arts;0,49;0,52;0,03;0,21;1,26
NASCAR 07;MICROSOFT;2006;Racing;Electronic Arts;0,03;0,01;0;0;0,04
NASCAR 07;SONY;2006;Racing;Electronic Arts;0,06;0,04;0;0,01;0,11
Burnout Revenge;MICROSOFT;2006;Racing;Electronic Arts;0,42;0,05;0;0,04;0,51
Need for Speed: Most Wanted;MICROSOFT;2005;Racing;Electronic Arts;1;0,17;0,02;0,1;1,29
Need for Speed: Most Wanted;MICROSOFT;2005;Racing;Electronic Arts;0,53;0,46;0;0,05;1,04
Need for Speed: Most Wanted;NINTENDO;2005;Racing;Electronic Arts;0,43;0,11;0;0,02;0,56
Need for Speed: Most Wanted;PC;2005;Racing;Electronic Arts;0,02;0,23;0;0,05;0,3
Need for Speed: Most Wanted;SONY;2005;Racing;Electronic Arts;2,03;1,79;0,08;0,47;4,37
NASCAR 06: Total Team Control;MICROSOFT;2005;Racing;Electronic Arts;0,2;0,06;0;0,01;0,27
NASCAR 06: Total Team Control;SONY;2005;Racing;Electronic Arts;0,53;0,02;0;0,09;0,63
Burnout Revenge;MICROSOFT;2005;Racing;Electronic Arts;0,32;0,19;0;0,01;0,53
Burnout Revenge;SONY;2005;Racing;Electronic Arts;0,75;0,03;0;0,12;0,9
Need for Speed Underground 2;MICROSOFT;2004;Racing;Electronic Arts;1,38;0,8;0;0,1;2,28
Need for Speed Underground 2;NINTENDO;2004;Racing;Electronic Arts;0,7;0,39;0,01;0,03;1,14
Need for Speed Underground 2;PC;2004;Racing;Electronic Arts;0;0,06;0;0,01;0,08
Need for Speed Underground 2;SONY;2004;Racing;Electronic Arts;2,71;3,02;0,08;1,09;6,9
NASCAR 2005: Chase for the Cup;MICROSOFT;2004;Racing;Electronic Arts;0,34;0,1;0;0,02;0,45
NASCAR 2005: Chase for the Cup;NINTENDO;2004;Racing;Electronic Arts;0,1;0,02;0;0;0,12
NASCAR 2005: Chase for the Cup;SONY;2004;Racing;Electronic Arts;0,69;0,54;0;0,18;1,41
Burnout 3: Takedown;MICROSOFT;2004;Racing;Electronic Arts;0,84;0,43;0;0,04;1,31
Burnout 3: Takedown;SONY;2004;Racing;Electronic Arts;1,23;1,11;0;0,34;2,68
Need for Speed Underground;MICROSOFT;2003;Racing;Electronic Arts;1,09;0,55;0;0,07;1,71
Need for Speed Underground;NINTENDO;2003;Racing;Electronic Arts;0,69;0,48;0,01;0,03;1,21
Need for Speed Underground;PC;2003;Racing;Electronic Arts;0;0,04;0;0,01;0,05
Need for Speed Underground;SONY;2003;Racing;Electronic Arts;3,27;2,83;0,08;1,02;7,2
NASCAR Thunder 2004;MICROSOFT;2003;Racing;Electronic Arts;0,18;0,05;0;0,01;0,23
NASCAR Thunder 2004;SONY;2003;Racing;Electronic Arts;0,53;0,41;0;0,14;1,08
F1 Career Challenge;SONY;2003;Racing;Electronic Arts;0,05;0,04;0;0,01;0,1
Drome Racers;NINTENDO;2003;Racing;Electronic Arts;0,02;0,01;0;0;0,03
Sled Storm;SONY;2002;Racing;Electronic Arts;0,22;0,17;0;0,06;0,45
Shox;SONY;2002;Racing;Electronic Arts;0,05;0,04;0;0,01;0,09
Need for Speed: Hot Pursuit 2;MICROSOFT;2002;Racing;Electronic Arts;0,68;0,11;0;0,03;0,82
Need for Speed: Hot Pursuit 2;NINTENDO;2002;Racing;Electronic Arts;0,68;0,09;0;0,02;0,8
Need for Speed: Hot Pursuit 2;SONY;2002;Racing;Electronic Arts;1,68;0,31;0,02;0,09;2,11
NASCAR Thunder 2003;MICROSOFT;2002;Racing;Electronic Arts;0,2;0,06;0;0,01;0,27
NASCAR Thunder 2003;NINTENDO;2002;Racing;Electronic Arts;0,24;0,06;0;0,01;0,31
Freekstyle;NINTENDO;2002;Racing;Electronic Arts;0,07;0,02;0;0;0,09
Freekstyle;SONY;2002;Racing;Electronic Arts;0,52;0,41;0;0,14;1,06
F1 2002;NINTENDO;2002;Racing;Electronic Arts;0,02;0,01;0;0;0,03
F1 2002;SONY;2002;Racing;Electronic Arts;0,05;0,04;0,02;0,01;0,12
Drome Racers;SONY;2002;Racing;Electronic Arts;0,06;0,05;0;0,02;0,13
Cel Damage;NINTENDO;2002;Racing;Electronic Arts;0,05;0,01;0;0;0,06
The Simpsons: Road Rage;MICROSOFT;2001;Racing;Electronic Arts;0,78;0,26;0;0,01;1,05
The Simpsons: Road Rage;NINTENDO;2001;Racing;Electronic Arts;0,19;0,05;0;0,01;0,24
The Simpsons: Road Rage;SONY;2001;Racing;Electronic Arts;2,02;1,17;0;0,42;3,61
Rumble Racing;SONY;2001;Racing;Electronic Arts;0,1;0,08;0;0,03;0,21
NASCAR Thunder 2002;MICROSOFT;2001;Racing;Electronic Arts;0,25;0,07;0;0,01;0,33
NASCAR Thunder 2002;SONY;2001;Racing;Electronic Arts;0,23;0,16;0;0,03;0,42
NASCAR Thunder 2002;SONY;2001;Racing;Electronic Arts;0,57;0,44;0;0,15;1,16
LEGO Racers 2;SONY;2001;Racing;Electronic Arts;0,06;0,05;0;0,02;0,13
F1 2001;MICROSOFT;2001;Racing;Electronic Arts;0,05;0,01;0;0;0,06
F1 2001;SONY;2001;Racing;Electronic Arts;0,07;0,06;0;0,02;0,15
Cel Damage;MICROSOFT;2001;Racing;Electronic Arts;0,09;0,03;0;0;0,12
NASCAR Rumble;SONY;2000;Racing;Electronic Arts;0,31;0,21;0;0,04;0,56
NASCAR 2001;SONY;2000;Racing;Electronic Arts;0,45;0,31;0;0,05;0,81
NASCAR 2001;SONY;2000;Racing;Electronic Arts;0,34;0,27;0;0,09;0,7
Mobil 1 Rally Championship;SONY;2000;Racing;Electronic Arts;0,07;0,04;0;0,01;0,12
F1 Championship Season 2000;SONY;2000;Racing;Electronic Arts;0,06;0,05;0,03;0,02;0,16
F1 2000;SONY;2000;Racing;Electronic Arts;0,14;0,09;0;0,02;0,25
Driving Emotion Type-S;SONY;2000;Racing;Electronic Arts;0,04;0,03;0,11;0,01;0,18
007 Racing;SONY;2000;Racing;Electronic Arts;0,3;0,2;0;0,03;0,53
Superbike 2000;SONY;1999;Racing;Electronic Arts;0,15;0,1;0;0,02;0,27
Sports Car GT;SONY;1999;Racing;Electronic Arts;0,12;0,08;0;0,01;0,22
Road Rash: Jailbreak;SONY;1999;Racing;Electronic Arts;0,22;0,15;0;0,03;0,4
Need for Speed: Porsche Unleashed;SONY;1999;Racing;Electronic Arts;0,43;0,29;0;0,05;0,77
Need For Speed: High Stakes;SONY;1999;Racing;Electronic Arts;1,58;0,64;0;0,09;2,31
NASCAR 2000;SONY;1999;Racing;Electronic Arts;0,88;0,6;0;0,1;1,59
Hot Wheels Turbo Racing;SONY;1999;Racing;Electronic Arts;0,59;0,4;0;0,07;1,07
Sled Storm;SONY;1998;Racing;Electronic Arts;0,9;0,61;0;0,11;1,62
Road Rash 3D;SONY;1998;Racing;Electronic Arts;1,05;0,16;0;0,04;1,25
Need for Speed III: Hot Pursuit;SONY;1998;Racing;Electronic Arts;2,14;0,86;0;0,13;3,12
NASCAR 99;SONY;1998;Racing;Electronic Arts;1,45;0,04;0;0,04;1,52
Test Drive 4;SONY;1997;Racing;Electronic Arts;0,67;0,46;0;0,08;1,21
Moto Racer 2;SONY;1997;Racing;Electronic Arts;0,39;0,26;0;0,05;0,69
Moto Racer;SONY;1997;Racing;Electronic Arts;0,45;0,3;0;0,05;0,8
NASCAR 98;SONY;1996;Racing;Electronic Arts;1,43;0,05;0;0,04;1,52
Andretti Racing;SONY;1996;Racing;Electronic Arts;0,43;0,29;0;0,05;0,77
Road Rash;SONY;1995;Racing;Electronic Arts;0,71;0,48;0;0,08;1,27
Road & Track Presents: The Need for Speed;SONY;1995;Racing;Electronic Arts;0,56;0,38;0;0,07;1
Hi-Octane: The Track Fights Back!;SONY;1995;Racing;Electronic Arts;0,03;0,02;0;0;0,05
Dragon Age: Inquisition;MICROSOFT;2014;Role-Playing;Electronic Arts;0,35;0,16;0;0,05;0,55
Dragon Age: Inquisition;MICROSOFT;2014;Role-Playing;Electronic Arts;0,55;0,28;0;0,07;0,91
Dragon Age: Inquisition;PC;2014;Role-Playing;Electronic Arts;0,32;0,34;0;0,07;0,73
Dragon Age: Inquisition;SONY;2014;Role-Playing;Electronic Arts;0,26;0,23;0,05;0,1;0,65
Dragon Age: Inquisition;SONY;2014;Role-Playing;Electronic Arts;0,72;0,86;0,08;0,32;1,97
Mass Effect 3;MICROSOFT;2012;Role-Playing;Electronic Arts;1,94;0,86;0,03;0,24;3,07
Mass Effect 3;NINTENDO;2012;Role-Playing;Electronic Arts;0,14;0,11;0;0,02;0,28
Mass Effect 3;PC;2012;Role-Playing;Electronic Arts;0,4;0,44;0;0,13;0,97
Mass Effect 3;SONY;2012;Role-Playing;Electronic Arts;0,63;0,59;0,03;0,21;1,46
Kingdoms of Amalur: Reckoning;MICROSOFT;2012;Role-Playing;Electronic Arts;0,55;0,25;0,01;0,07;0,89
Kingdoms of Amalur: Reckoning;PC;2012;Role-Playing;Electronic Arts;0,14;0,13;0;0,04;0,31
Kingdoms of Amalur: Reckoning;SONY;2012;Role-Playing;Electronic Arts;0,37;0,3;0,09;0,11;0,87
Star Wars: The Old Republic;PC;2011;Role-Playing;Electronic Arts;1,58;1,01;0;0,38;2,97
Mass Effect 2;SONY;2011;Role-Playing;Electronic Arts;0,78;0,47;0,03;0,2;1,48
Darkspore;PC;2011;Role-Playing;Electronic Arts;0,07;0,03;0;0,01;0,12
Mass Effect 2;MICROSOFT;2010;Role-Playing;Electronic Arts;1,99;0,82;0,03;0,27;3,11
Mass Effect 2;PC;2010;Role-Playing;Electronic Arts;0,01;0,32;0;0,07;0,4
Dragon Age: Origins - Ultimate Edition;PC;2010;Role-Playing;Electronic Arts;0;0,12;0;0,02;0,14
Dragon Age Origins: Awakening;MICROSOFT;2010;Role-Playing;Electronic Arts;0,33;0,1;0;0,04;0,47
Dragon Age Origins: Awakening;PC;2010;Role-Playing;Electronic Arts;0,01;0,1;0;0,02;0,14
All Points Bulletin;PC;2010;Role-Playing;Electronic Arts;0;0,03;0;0,01;0,04
Dragon Age: Origins;MICROSOFT;2009;Role-Playing;Electronic Arts;1,76;0,56;0,03;0,22;2,57
Dragon Age: Origins;PC;2009;Role-Playing;Electronic Arts;0;0,46;0;0,06;0,51
Dragon Age: Origins;SONY;2009;Role-Playing;Electronic Arts;0,96;0,44;0,08;0,22;1,69
Mass Effect;PC;2008;Role-Playing;Electronic Arts;0;0,59;0;0,09;0,68
Hellgate: London;PC;2007;Role-Playing;Electronic Arts;0;0,02;0;0;0,02
Untold Legends: Dark Kingdom;SONY;2006;Role-Playing;Electronic Arts;0,14;0,02;0,02;0,02;0,2
The Lord of the Rings: The Third Age;NINTENDO;2004;Role-Playing;Electronic Arts;0,22;0,06;0;0,01;0,29
The Lord of the Rings: The Third Age;SONY;2004;Role-Playing;Electronic Arts;0,49;0,02;0;0,08;0,58
Lord of the Rings: The Third Age;MICROSOFT;2004;Role-Playing;Electronic Arts;0,31;0,09;0;0,01;0,42
Final Fantasy X-2;SONY;2003;Role-Playing;Electronic Arts;1,92;1,08;2,11;0,17;5,29
Darkstone;SONY;2001;Role-Playing;Electronic Arts;0,37;0,25;0;0,04;0,66
Diablo;SONY;1997;Role-Playing;Electronic Arts;0,29;0,19;0,07;0,04;0,58
Plants vs. Zombies: Garden Warfare 2;MICROSOFT;2016;Shooter;Electronic Arts;0,26;0,15;0;0,04;0,44
Plants vs. Zombies: Garden Warfare 2;PC;2016;Shooter;Electronic Arts;0;0,04;0;0;0,05
Plants vs. Zombies: Garden Warfare 2;SONY;2016;Shooter;Electronic Arts;0,17;0,21;0;0,07;0,45
Star Wars Battlefront (2015);MICROSOFT;2015;Shooter;Electronic Arts;1,94;1,22;0,02;0,31;3,49
Star Wars Battlefront (2015);PC;2015;Shooter;Electronic Arts;0,13;0,37;0;0,04;0,54
Star Wars Battlefront (2015);SONY;2015;Shooter;Electronic Arts;2,93;3,29;0,22;1,23;7,67
Battlefield: Hardline;MICROSOFT;2015;Shooter;Electronic Arts;0,17;0,14;0;0,03;0,34
Battlefield: Hardline;MICROSOFT;2015;Shooter;Electronic Arts;0,72;0,37;0,01;0,11;1,2
Battlefield: Hardline;PC;2015;Shooter;Electronic Arts;0;0,13;0;0,01;0,14
Battlefield: Hardline;SONY;2015;Shooter;Electronic Arts;0,12;0,23;0,07;0,07;0,49
Battlefield: Hardline;SONY;2015;Shooter;Electronic Arts;0,7;0,93;0,14;0,32;2,09
Titanfall;MICROSOFT;2014;Shooter;Electronic Arts;0,87;0,38;0,02;0,11;1,38
Titanfall;MICROSOFT;2014;Shooter;Electronic Arts;1,84;0,8;0,04;0,22;2,9
Titanfall;PC;2014;Shooter;Electronic Arts;0,21;0,3;0;0,07;0,58
Plants vs. Zombies: Garden Warfare;MICROSOFT;2014;Shooter;Electronic Arts;0,51;0,54;0;0,1;1,16
Plants vs. Zombies: Garden Warfare;MICROSOFT;2014;Shooter;Electronic Arts;0,39;0,23;0;0,06;0,68
Plants vs. Zombies: Garden Warfare;PC;2014;Shooter;Electronic Arts;0;0,02;0;0;0,02
Plants vs. Zombies: Garden Warfare;SONY;2014;Shooter;Electronic Arts;0,22;0,4;0,01;0,14;0,76
Plants vs. Zombies: Garden Warfare;SONY;2014;Shooter;Electronic Arts;0,21;0,29;0,01;0,11;0,61
Fuse (Insomniac);MICROSOFT;2013;Shooter;Electronic Arts;0,08;0,04;0;0,01;0,13
Fuse (Insomniac);SONY;2013;Shooter;Electronic Arts;0,06;0,04;0;0,02;0,12
Crysis 3;MICROSOFT;2013;Shooter;Electronic Arts;0,51;0,33;0,01;0,08;0,92
Crysis 3;PC;2013;Shooter;Electronic Arts;0,17;0,39;0;0,09;0,64
Crysis 3;SONY;2013;Shooter;Electronic Arts;0,26;0,43;0,03;0,18;0,9
Battlefield 4;MICROSOFT;2013;Shooter;Electronic Arts;2,14;1,08;0,02;0,29;3,53
Battlefield 4;MICROSOFT;2013;Shooter;Electronic Arts;1,25;0,58;0;0,16;1,98
Battlefield 4;PC;2013;Shooter;Electronic Arts;0,38;0,86;0;0,16;1,4
Battlefield 4;SONY;2013;Shooter;Electronic Arts;1,3;1,51;0,27;0,61;3,69
Battlefield 4;SONY;2013;Shooter;Electronic Arts;1,34;1,54;0,17;0,38;3,43
Army of Two: The Devil's Cartel;MICROSOFT;2013;Shooter;Electronic Arts;0,16;0,07;0;0,02;0,26
Army of Two: The Devil's Cartel;SONY;2013;Shooter;Electronic Arts;0,11;0,11;0,01;0,05;0,28
Syndicate;MICROSOFT;2012;Shooter;Electronic Arts;0,1;0,06;0;0,02;0,18
Syndicate;SONY;2012;Shooter;Electronic Arts;0,07;0,06;0;0,02;0,15
Dead Space 2;MICROSOFT;2011;Shooter;Electronic Arts;0,94;0,45;0;0,13;1,52
Dead Space 2;PC;2011;Shooter;Electronic Arts;0,13;0,15;0;0,05;0,33
Dead Space 2;SONY;2011;Shooter;Electronic Arts;0,73;0,5;0;0,21;1,44
Bulletstorm;MICROSOFT;2011;Shooter;Electronic Arts;0,61;0,32;0,01;0,08;1,02
Bulletstorm;PC;2011;Shooter;Electronic Arts;0,07;0,07;0;0,02;0,16
Bulletstorm;SONY;2011;Shooter;Electronic Arts;0,23;0,2;0,01;0,08;0,53
Battlefield 3;MICROSOFT;2011;Shooter;Electronic Arts;4,46;2,13;0,06;0,69;7,34
Battlefield 3;PC;2011;Shooter;Electronic Arts;0,89;1,43;0;0,48;2,79
Battlefield 3;SONY;2011;Shooter;Electronic Arts;2,85;2,93;0,35;1,1;7,23
NERF N-Strike: Double Blast Bundle;NINTENDO;2010;Shooter;Electronic Arts;0,09;0;0;0;0,09
Medal of Honor;MICROSOFT;2010;Shooter;Electronic Arts;1,55;0,81;0,04;0,21;2,62
Medal of Honor;PC;2010;Shooter;Electronic Arts;0,2;0,23;0;0,07;0,49
Medal of Honor;SONY;2010;Shooter;Electronic Arts;1,28;1,05;0,07;0,43;2,83
Battlefield: Bad Company 2;MICROSOFT;2010;Shooter;Electronic Arts;2,09;1,02;0,04;0,32;3,48
Battlefield: Bad Company 2;PC;2010;Shooter;Electronic Arts;0,19;0,53;0;0;0,71
Battlefield: Bad Company 2;SONY;2010;Shooter;Electronic Arts;1,33;1,12;0,08;0,45;2,97
Army of Two: The 40th Day;MICROSOFT;2010;Shooter;Electronic Arts;0,62;0,24;0;0,08;0,95
Army of Two: The 40th Day;SONY;2010;Shooter;Electronic Arts;0,44;0,27;0,01;0,12;0,85
NERF N-Strike Elite;NINTENDO;2009;Shooter;Electronic Arts;0,93;0;0;0,07;1
Left 4 Dead 2;MICROSOFT;2009;Shooter;Electronic Arts;2,67;0,89;0,05;0,37;3,99
Dead Space Extraction;NINTENDO;2009;Shooter;Electronic Arts;0,33;0,11;0,01;0,04;0,48
Crysis: Maximum Edition;PC;2009;Shooter;Electronic Arts;0;0,07;0;0,02;0,09
NERF N-Strike;NINTENDO;2008;Shooter;Electronic Arts;0,92;0,09;0;0,09;1,1
Mercenaries 2: World in Flames;MICROSOFT;2008;Shooter;Electronic Arts;0,65;0,3;0,01;0,1;1,06
Mercenaries 2: World in Flames;SONY;2008;Shooter;Electronic Arts;0,21;0;0;0,17;0,38
Mercenaries 2: World in Flames;SONY;2008;Shooter;Electronic Arts;0,29;0,4;0,02;0,16;0,87
Left 4 Dead;MICROSOFT;2008;Shooter;Electronic Arts;2,66;0,5;0,05;0,3;3,52
Left 4 Dead;PC;2008;Shooter;Electronic Arts;0;0,02;0;0;0,02
Crysis: Warhead;PC;2008;Shooter;Electronic Arts;0;0,02;0;0;0,02
Battlefield: Bad Company;MICROSOFT;2008;Shooter;Electronic Arts;0,81;0,46;0,04;0,15;1,46
Battlefield: Bad Company;SONY;2008;Shooter;Electronic Arts;0,76;0,36;0,05;0,18;1,35
Army of Two;MICROSOFT;2008;Shooter;Electronic Arts;1,09;0,38;0,02;0,16;1,65
Army of Two;SONY;2008;Shooter;Electronic Arts;0,74;0,26;0,02;0,15;1,17
The Orange Box;MICROSOFT;2007;Shooter;Electronic Arts;1,09;0,54;0,02;0,17;1,83
The Orange Box;PC;2007;Shooter;Electronic Arts;0;0,11;0;0,03;0,14
The Orange Box;SONY;2007;Shooter;Electronic Arts;0,28;0,59;0;0,22;1,08
Medal of Honor: Vanguard;NINTENDO;2007;Shooter;Electronic Arts;0,06;0,03;0;0,01;0,1
Medal of Honor: Vanguard;SONY;2007;Shooter;Electronic Arts;0;0;0,03;0;0,03
Medal of Honor: Airborne;MICROSOFT;2007;Shooter;Electronic Arts;0,45;0,53;0,01;0,12;1,1
Medal of Honor: Airborne;PC;2007;Shooter;Electronic Arts;0;0,04;0;0,01;0,05
Medal of Honor: Airborne;SONY;2007;Shooter;Electronic Arts;0,25;0,7;0,03;0,25;1,23
Medal of Honor Heroes 2;NINTENDO;2007;Shooter;Electronic Arts;0,34;0,04;0,01;0,04;0,42
Crysis;PC;2007;Shooter;Electronic Arts;0;0,69;0;0,03;0,72
Black;MICROSOFT;2006;Shooter;Electronic Arts;0,31;0,09;0;0,01;0,42
Black;SONY;2006;Shooter;Electronic Arts;1,01;0,04;0,03;0,16;1,25
Battlefield 2142;PC;2006;Shooter;Electronic Arts;0;0,02;0;0;0,03
Battlefield 2: Modern Combat;MICROSOFT;2006;Shooter;Electronic Arts;0,35;0,02;0,01;0,03;0,41
TimeSplitters: Future Perfect;MICROSOFT;2005;Shooter;Electronic Arts;0,12;0,03;0;0,01;0,16
TimeSplitters: Future Perfect;NINTENDO;2005;Shooter;Electronic Arts;0,06;0,02;0;0;0,08
TimeSplitters: Future Perfect;SONY;2005;Shooter;Electronic Arts;0,12;0,09;0;0,03;0,24
Medal of Honor: European Assault (weekly JP sales);SONY;2005;Shooter;Electronic Arts;0;0;0,05;0;0,05
Medal of Honor: European Assault (All Region sales);SONY;2005;Shooter;Electronic Arts;0,89;0,69;0,09;0,21;1,88
Medal of Honor: European Assault;MICROSOFT;2005;Shooter;Electronic Arts;0,32;0,19;0;0,02;0,53
Medal of Honor European Assault;NINTENDO;2005;Shooter;Electronic Arts;0,19;0,05;0;0,01;0,25
Half-Life 2;MICROSOFT;2005;Shooter;Electronic Arts;0,37;0,21;0;0,03;0,61
Dead to Rights II;MICROSOFT;2005;Shooter;Electronic Arts;0,08;0,02;0;0;0,11
Dead to Rights II;SONY;2005;Shooter;Electronic Arts;0,1;0,08;0;0,03;0,2
Battlefield 2: Modern Combat(JP sales);SONY;2005;Shooter;Electronic Arts;0;0;0,02;0;0,02
Battlefield 2: Modern Combat;MICROSOFT;2005;Shooter;Electronic Arts;0,39;0,15;0;0,02;0,56
Battlefield 2: Modern Combat;SONY;2005;Shooter;Electronic Arts;0,37;0,01;0;0,06;0,44
Battlefield 2;PC;2005;Shooter;Electronic Arts;0;0,07;0;0,02;0,08
James Bond 007: Everything or Nothing;MICROSOFT;2004;Shooter;Electronic Arts;0,43;0,19;0;0,02;0,64
James Bond 007: Everything or Nothing;NINTENDO;2004;Shooter;Electronic Arts;0,32;0,08;0;0,01;0,42
James Bond 007: Everything or Nothing;SONY;2004;Shooter;Electronic Arts;0,85;1,06;0,09;0,32;2,31
GoldenEye: Rogue Agent;MICROSOFT;2004;Shooter;Electronic Arts;0,34;0,13;0;0,02;0,49
GoldenEye: Rogue Agent;NINTENDO;2004;Shooter;Electronic Arts;0,28;0,07;0;0,01;0,36
GoldenEye: Rogue Agent;SONY;2004;Shooter;Electronic Arts;0,54;0,02;0;0,09;0,64
Battlefield Vietnam;PC;2004;Shooter;Electronic Arts;0;0,02;0;0;0,03
Battlefield 1942: The WW II Anthology;PC;2004;Shooter;Electronic Arts;0,01;0,01;0;0;0,03
Medal of Honor: Rising Sun;MICROSOFT;2003;Shooter;Electronic Arts;0,76;0,36;0;0,05;1,17
Medal of Honor: Rising Sun;NINTENDO;2003;Shooter;Electronic Arts;0,33;0,09;0;0,01;0,42
Medal of Honor: Rising Sun;SONY;2003;Shooter;Electronic Arts;1,98;2,23;0,13;0,8;5,13
Mace Griffin: Bounty Hunter;MICROSOFT;2003;Shooter;Electronic Arts;0,08;0,02;0;0;0,11
Mace Griffin: Bounty Hunter;SONY;2003;Shooter;Electronic Arts;0,09;0,07;0;0,02;0,19
Freedom Fighters;MICROSOFT;2003;Shooter;Electronic Arts;0,17;0,05;0;0,01;0,23
Freedom Fighters;NINTENDO;2003;Shooter;Electronic Arts;0,1;0,03;0;0;0,13
Freedom Fighters;SONY;2003;Shooter;Electronic Arts;0,25;0,2;0;0,07;0,52
The Operative: No One Lives Forever;SONY;2002;Shooter;Electronic Arts;0,07;0,05;0;0,02;0,14
Medal of Honor: Frontline;MICROSOFT;2002;Shooter;Electronic Arts;1;0,43;0;0,06;1,49
Medal of Honor: Frontline;NINTENDO;2002;Shooter;Electronic Arts;0,46;0,12;0;0,02;0,59
Medal of Honor: Frontline;SONY;2002;Shooter;Electronic Arts;2,93;2,75;0,17;0,99;6,83
James Bond 007: Nightfire;MICROSOFT;2002;Shooter;Electronic Arts;0,58;0,22;0;0,03;0,82
James Bond 007: Nightfire;NINTENDO;2002;Shooter;Electronic Arts;0,6;0,16;0;0,02;0,78
James Bond 007: Nightfire;SONY;2002;Shooter;Electronic Arts;1,45;1,29;0,12;0,46;3,33
James Bond 007: Agent Under Fire;MICROSOFT;2002;Shooter;Electronic Arts;0,65;0,22;0;0,03;0,9
James Bond 007: Agent Under Fire;NINTENDO;2002;Shooter;Electronic Arts;0,56;0,15;0;0,02;0,72
Dead to Rights;MICROSOFT;2002;Shooter;Electronic Arts;0,53;0,17;0;0,03;0,72
Dead to Rights;NINTENDO;2002;Shooter;Electronic Arts;0,11;0,03;0;0;0,14
Dead to Rights;SONY;2002;Shooter;Electronic Arts;0,67;0,52;0;0,17;1,36
Command & Conquer Renegade;PC;2002;Shooter;Electronic Arts;0;0,01;0;0;0,01
Battlefield 1942;PC;2002;Shooter;Electronic Arts;0,01;0,01;0;0;0,03
Quake III: Revolution;SONY;2001;Shooter;Electronic Arts;0,1;0,08;0;0,03;0,21
James Bond 007: Agent Under Fire;SONY;2001;Shooter;Electronic Arts;1,9;1,13;0,1;0,41;3,53
Medal of Honor: Underground;SONY;2000;Shooter;Electronic Arts;0,54;0,37;0;0,06;0,97
007: Tomorrow Never Dies;SONY;1999;Shooter;Electronic Arts;1,72;1,33;0;0,16;3,21
Medal of Honor;SONY;1998;Shooter;Electronic Arts;1,44;1,09;0;0,14;2,67
Viewpoint;SONY;1995;Shooter;Electronic Arts;0,04;0,03;0;0;0,07
Space Hulk: Vengeance of the Blood Angels;SONY;1995;Shooter;Electronic Arts;0,04;0,03;0;0;0,07
Magic Carpet;SONY;1995;Shooter;Electronic Arts;0,03;0,02;0;0;0,05
Tiger Woods PGA Tour 07;NINTENDO;2006;Sports;Electronic Arts;0,43;0;0;0,04;0,47
NBA Street Vol. 2;NINTENDO;2013;Sports;Electronic Arts;0,41;0,11;0;0,01;0,54
NBA Live 2003;MICROSOFT;2002;Sports;Electronic Arts;0,31;0,04;0;0,01;0,36
NBA Live 2003;NINTENDO;2002;Sports;Electronic Arts;0,23;0,06;0;0,01;0,3
Madden NFL 2004;SONY;2003;Sports;Electronic Arts;4,26;0,26;0,01;0,71;5,23
Madden NFL 06;MICROSOFT;2005;Sports;Electronic Arts;0,54;0;0,01;0,03;0,59
FIFA Soccer 2004;SONY;2003;Sports;Electronic Arts;0,59;2,36;0,04;0,51;3,49
